BAGTAGID,EVENT,EVENTTIME,TDP_IDCURRNAME,CHUTE,STATUS,BAGSTATUS,REASON
0232748983,20/09/26 14:59:42,20260920 145942,MC235,MA048,TRA,EARLY,EARLY
0232748269,20/09/26 14:59:58,20260920 145958,MC235,MC131,TRA,EARLY,EARLY
0232748508,20/09/26 15:00:02,20260920 150002,MC235,MC235,DIS,EARLY,EARLY
0232748108,20/09/26 15:00:06,20260920 150006,MC235,MA048,TRA,EARLY,EARLY
0232748245,20/09/26 15:00:17,20260920 150017,MC235,MC131,TRA,EARLY,EARLY
0232749153,20/09/26 15:00:17,20260920 150017,MC235,MC235,DIS,EARLY,EARLY
0232748823,20/09/26 15:00:21,20260920 150021,MC235,MC235,DIS,EARLY,EARLY
0232748129,20/09/26 15:00:30,20260920 150030,MC235,MC235,DIS,EARLY,EARLY
0232748139,20/09/26 15:00:34,20260920 150034,MC235,MA048,TRA,EARLY,EARLY
0232748487,20/09/26 15:00:34,20260920 150034,MC235,MC235,DIS,EARLY,EARLY
0618295787,20/09/26 15:00:37,20260920 150037,MA003,MA003,DIS,EARLY,EARLY
0232749002,20/09/26 15:00:38,20260920 150038,MC235,MA048,TRA,EARLY,EARLY
0232748595,20/09/26 15:00:42,20260920 150042,MC235,MC235,DIS,EARLY,EARLY
0232748387,20/09/26 15:00:46,20260920 150046,MC235,MA048,TRA,EARLY,EARLY
0232748230,20/09/26 15:00:50,20260920 150050,MC235,MC131,TRA,EARLY,EARLY
0232748158,20/09/26 15:00:50,20260920 150050,MC235,MC235,DIS,EARLY,EARLY
0816466723,20/09/26 15:00:53,20260920 150053,MA003,MA003,DIS,EARLY,EARLY
0232748921,20/09/26 15:00:53,20260920 150053,MC235,MB012,TRA,EARLY,EARLY
0232749046,20/09/26 15:00:57,20260920 150057,MC235,MA048,TRA,EARLY,EARLY
0232748597,20/09/26 15:00:57,20260920 150057,MC235,MC235,DIS,EARLY,EARLY
0232748367,20/09/26 15:01:01,20260920 150101,MC235,MB012,TRA,EARLY,EARLY
0232774283,20/09/26 15:01:01,20260920 150101,MA003,MB012,TRA,EARLY,EARLY
0232749192,20/09/26 15:01:05,20260920 150105,MC235,MB012,TRA,EARLY,EARLY
0232748780,20/09/26 15:01:09,20260920 150109,MC235,MB012,TRA,EARLY,EARLY
0618295788,20/09/26 15:01:12,20260920 150112,MA003,MA003,DIS,EARLY,EARLY
0232748926,20/09/26 15:01:13,20260920 150113,MC235,MC235,DIS,EARLY,EARLY
0232748983,20/09/26 15:01:17,20260920 150117,MC235,MC235,DIS,EARLY,EARLY
8816941829,20/09/26 15:01:20,20260920 150120,MA003,MA003,DIS,EARLY,EARLY
0232748305,20/09/26 15:01:30,20260920 150130,MC235,MB012,TRA,EARLY,EARLY
0232748250,20/09/26 15:01:34,20260920 150134,MC235,MA048,TRA,EARLY,EARLY
0232748269,20/09/26 15:01:37,20260920 150137,MC235,MC235,DIS,EARLY,EARLY
0232748108,20/09/26 15:01:41,20260920 150141,MC235,MC235,DIS,EARLY,EARLY
0232748388,20/09/26 15:01:45,20260920 150145,MC235,MA048,TRA,EARLY,EARLY
0232748245,20/09/26 15:01:54,20260920 150154,MC235,MC235,DIS,EARLY,EARLY
0232748391,20/09/26 15:01:54,20260920 150154,MC235,MA048,TRA,EARLY,EARLY
0232758789,20/09/26 15:02:01,20260920 150201,MA003,MB032,TRA,EARLY,EARLY
0232748139,20/09/26 15:02:10,20260920 150210,MC235,MC235,DIS,EARLY,EARLY
0232748355,20/09/26 15:02:10,20260920 150210,MC235,MA036,TRA,EARLY,EARLY
0232749002,20/09/26 15:02:13,20260920 150213,MC235,MC235,DIS,EARLY,EARLY
0232748240,20/09/26 15:02:17,20260920 150217,MC235,MA048,TRA,EARLY,EARLY
0232762519,20/09/26 15:02:17,20260920 150217,MA003,MB050,TRA,EARLY,EARLY
0232748387,20/09/26 15:02:21,20260920 150221,MC235,MC235,DIS,EARLY,EARLY
0232748230,20/09/26 15:02:25,20260920 150225,MC235,MC235,DIS,EARLY,EARLY
0232748241,20/09/26 15:02:30,20260920 150230,MC235,MC241,TRA,EARLY,EARLY
0232748921,20/09/26 15:02:30,20260920 150230,MC235,MC235,DIS,EARLY,EARLY
0232749046,20/09/26 15:02:34,20260920 150234,MC235,MC235,DIS,EARLY,EARLY
0232748331,20/09/26 15:02:38,20260920 150238,MC235,MA033,TRA,EARLY,EARLY
0232748367,20/09/26 15:02:38,20260920 150238,MC235,MC235,DIS,EARLY,EARLY
0232749192,20/09/26 15:02:42,20260920 150242,MC235,MC235,DIS,EARLY,EARLY
0232748771,20/09/26 15:02:42,20260920 150242,MC235,MB012,TRA,EARLY,EARLY
0232748941,20/09/26 15:02:45,20260920 150245,MC235,MA048,TRA,EARLY,EARLY
0232748219,20/09/26 15:02:49,20260920 150249,MC235,MC241,TRA,EARLY,EARLY
0232748780,20/09/26 15:02:49,20260920 150249,MC235,MC235,DIS,EARLY,EARLY
0232748373,20/09/26 15:02:57,20260920 150257,MC235,MA036,TRA,EARLY,EARLY
0232774283,20/09/26 15:03:01,20260920 150301,MA003,MA003,DIS,EARLY,EARLY
0232748305,20/09/26 15:03:06,20260920 150306,MC235,MC235,DIS,EARLY,EARLY
0232749058,20/09/26 15:03:06,20260920 150306,MC235,MB012,TRA,EARLY,EARLY
0232748651,20/09/26 15:03:10,20260920 150310,MC235,MB012,TRA,EARLY,EARLY
0232748250,20/09/26 15:03:14,20260920 150314,MC235,MC235,DIS,EARLY,EARLY
0232748669,20/09/26 15:03:14,20260920 150314,MC235,MC103,TRA,EARLY,EARLY
0232760032,20/09/26 15:03:16,20260920 150316,MA003,MC124,TRA,EARLY,EARLY
0232748334,20/09/26 15:03:33,20260920 150333,MC235,MA033,TRA,EARLY,EARLY
0232748391,20/09/26 15:03:33,20260920 150333,MC235,MC235,DIS,EARLY,EARLY
0232748228,20/09/26 15:03:38,20260920 150338,MC235,MC241,TRA,EARLY,EARLY
0232764363,20/09/26 15:03:41,20260920 150341,MA003,MB053,TRA,EARLY,EARLY
0232748662,20/09/26 15:03:46,20260920 150346,MC235,MB012,TRA,EARLY,EARLY
0232748355,20/09/26 15:03:50,20260920 150350,MC235,MC235,DIS,EARLY,EARLY
0232748240,20/09/26 15:03:53,20260920 150353,MC235,MC235,DIS,EARLY,EARLY
0232747964,20/09/26 15:03:57,20260920 150357,MC235,MA048,TRA,EARLY,EARLY
0232763453,20/09/26 15:04:00,20260920 150400,MA003,MC123,TRA,EARLY,EARLY
0232748135,20/09/26 15:04:05,20260920 150405,MC235,MA048,TRA,EARLY,EARLY
0232748241,20/09/26 15:04:05,20260920 150405,MC235,MC235,DIS,EARLY,EARLY
0232749690,20/09/26 15:04:09,20260920 150409,MC235,MA048,TRA,EARLY,EARLY
0232758789,20/09/26 15:04:13,20260920 150413,MA003,MA003,DIS,EARLY,EARLY
0232748331,20/09/26 15:04:13,20260920 150413,MC235,MC235,DIS,EARLY,EARLY
0232748771,20/09/26 15:04:17,20260920 150417,MC235,MC235,DIS,EARLY,EARLY
0232774027,20/09/26 15:04:17,20260920 150417,MB025,MB048,TRA,EARLY,EARLY
0232774055,20/09/26 15:04:17,20260920 150417,MB025,MB048,TRA,EARLY,EARLY
0232748112,20/09/26 15:04:17,20260920 150417,MC235,MB048,TRA,EARLY,EARLY
0232762519,20/09/26 15:04:17,20260920 150417,MA003,MA003,DIS,EARLY,EARLY
0232748847,20/09/26 15:04:22,20260920 150422,MC235,MB012,TRA,EARLY,EARLY
0232748941,20/09/26 15:04:22,20260920 150422,MC235,MC235,DIS,EARLY,EARLY
0232774092,20/09/26 15:04:25,20260920 150425,MB025,MB048,TRA,EARLY,EARLY
0232774299,20/09/26 15:04:25,20260920 150425,MA003,MA014,TRA,EARLY,EARLY
0232749344,20/09/26 15:04:26,20260920 150426,MC235,MA048,TRA,EARLY,EARLY
0232748219,20/09/26 15:04:26,20260920 150426,MC235,MC235,DIS,EARLY,EARLY
0232749669,20/09/26 15:04:30,20260920 150430,MC235,MA048,TRA,EARLY,EARLY
0232748996,20/09/26 15:04:37,20260920 150437,MC235,MA048,TRA,EARLY,EARLY
0232748373,20/09/26 15:04:37,20260920 150437,MC235,MC235,DIS,EARLY,EARLY
0232774178,20/09/26 15:04:41,20260920 150441,MB025,MB040,TRA,EARLY,EARLY
0232749058,20/09/26 15:04:41,20260920 150441,MC235,MC235,DIS,EARLY,EARLY
0618296232,20/09/26 15:04:45,20260920 150445,MA003,MB007,TRA,EARLY,EARLY
0232748651,20/09/26 15:04:45,20260920 150445,MC235,MC235,DIS,EARLY,EARLY
0232774229,20/09/26 15:04:45,20260920 150445,MB025,MC123,TRA,EARLY,EARLY
0232748669,20/09/26 15:04:49,20260920 150449,MC235,MC235,DIS,EARLY,EARLY
0232749271,20/09/26 15:04:49,20260920 150449,MC235,MC103,TRA,EARLY,EARLY
0232748918,20/09/26 15:04:54,20260920 150454,MC235,MB012,TRA,EARLY,EARLY
0232749679,20/09/26 15:05:02,20260920 150502,MC235,MA048,TRA,EARLY,EARLY
0232748388,20/09/26 15:05:02,20260920 150502,MC235,MC235,DIS,EARLY,EARLY
0232748334,20/09/26 15:05:10,20260920 150510,MC235,MC235,DIS,EARLY,EARLY
0232760032,20/09/26 15:05:13,20260920 150513,MA003,MA003,DIS,EARLY,EARLY
0232748020,20/09/26 15:05:14,20260920 150514,MC235,MB028,TRA,EARLY,EARLY
0232749446,20/09/26 15:05:14,20260920 150514,MC235,MA044,TRA,EARLY,EARLY
0232748228,20/09/26 15:05:14,20260920 150514,MC235,MC235,DIS,EARLY,EARLY
0232774020,20/09/26 15:05:20,20260920 150520,MB025,MB028,TRA,EARLY,EARLY
0232748662,20/09/26 15:05:21,20260920 150521,MC235,MC235,DIS,EARLY,EARLY
0232774258,20/09/26 15:05:29,20260920 150529,MB052,MB052,TRA,OPEN,OPEN
0232748111,20/09/26 15:05:29,20260920 150529,MC235,MA048,TRA,EARLY,EARLY
0232774263,20/09/26 15:05:33,20260920 150533,MB025,MC131,TRA,EARLY,EARLY
0232747964,20/09/26 15:05:34,20260920 150534,MC235,MC235,DIS,EARLY,EARLY
0232748003,20/09/26 15:05:34,20260920 150534,MC235,MB028,TRA,EARLY,EARLY
0232748135,20/09/26 15:05:41,20260920 150541,MC235,MC235,DIS,EARLY,EARLY
0232764357,20/09/26 15:05:41,20260920 150541,MA001,MB053,TRA,OPEN,OPEN
0232748116,20/09/26 15:05:41,20260920 150541,MC235,MA048,TRA,EARLY,EARLY
0232764352,20/09/26 15:05:41,20260920 150541,MA001,MB053,TRA,OPEN,OPEN
0232749690,20/09/26 15:05:45,20260920 150545,MC235,MC235,DIS,EARLY,EARLY
0232748862,20/09/26 15:05:45,20260920 150545,MC235,MA048,TRA,EARLY,EARLY
0232774226,20/09/26 15:05:48,20260920 150548,MB025,MC123,TRA,EARLY,EARLY
0232764363,20/09/26 15:05:52,20260920 150552,MA003,MA003,DIS,OPEN,OPEN
0232762604,20/09/26 15:05:52,20260920 150552,MA003,MA033,TRA,EARLY,EARLY
0232748766,20/09/26 15:05:53,20260920 150553,MC235,MB012,TRA,EARLY,EARLY
0232748112,20/09/26 15:05:53,20260920 150553,MC235,MC235,DIS,EARLY,EARLY
0232772809,20/09/26 15:05:57,20260920 150557,MB025,MA029,TRA,EARLY,EARLY
0232748847,20/09/26 15:05:57,20260920 150557,MC235,MC235,DIS,EARLY,EARLY
0232774199,20/09/26 15:06:01,20260920 150601,MB025,MB040,TRA,EARLY,EARLY
0232749344,20/09/26 15:06:02,20260920 150602,MC235,MC235,DIS,EARLY,EARLY
0232749683,20/09/26 15:06:06,20260920 150606,MC235,MA048,TRA,EARLY,EARLY
0232749669,20/09/26 15:06:10,20260920 150610,MC235,MC235,DIS,EARLY,EARLY
0232763453,20/09/26 15:06:13,20260920 150613,MA003,MA003,DIS,EARLY,EARLY
0232748996,20/09/26 15:06:14,20260920 150614,MC235,MC235,DIS,EARLY,EARLY
0232748702,20/09/26 15:06:14,20260920 150614,MC235,MC103,TRA,EARLY,EARLY
0232774027,20/09/26 15:06:16,20260920 150616,MB025,MB025,DIS,EARLY,EARLY
0232774055,20/09/26 15:06:21,20260920 150621,MB025,MB025,DIS,EARLY,EARLY
0232774092,20/09/26 15:06:25,20260920 150625,MB025,MB025,DIS,EARLY,EARLY
0232749447,20/09/26 15:06:25,20260920 150625,MC235,MA044,TRA,EARLY,EARLY
0232749271,20/09/26 15:06:25,20260920 150625,MC235,MC235,DIS,EARLY,EARLY
0232774299,20/09/26 15:06:25,20260920 150625,MA003,MA003,DIS,EARLY,EARLY
0232748918,20/09/26 15:06:29,20260920 150629,MC235,MC235,DIS,EARLY,EARLY
0232748745,20/09/26 15:06:33,20260920 150633,MC235,MC103,TRA,EARLY,EARLY
0232760384,20/09/26 15:06:40,20260920 150640,MA003,MC202,TRA,EARLY,EARLY
0232749679,20/09/26 15:06:41,20260920 150641,MC235,MC235,DIS,EARLY,EARLY
0232774229,20/09/26 15:06:45,20260920 150645,MB025,MB025,DIS,EARLY,EARLY
0232774178,20/09/26 15:06:45,20260920 150645,MB025,MB025,DIS,EARLY,EARLY
0232749446,20/09/26 15:06:49,20260920 150649,MC235,MC235,DIS,EARLY,EARLY
0232748020,20/09/26 15:06:53,20260920 150653,MC235,MC235,DIS,EARLY,EARLY
0232762253,20/09/26 15:06:58,20260920 150658,MA003,MC124,TRA,EARLY,EARLY
0618296232,20/09/26 15:06:58,20260920 150658,MA003,MA003,DIS,EARLY,EARLY
0232749670,20/09/26 15:07:02,20260920 150702,MC235,MA048,TRA,EARLY,EARLY
0232748111,20/09/26 15:07:06,20260920 150706,MC235,MC235,DIS,EARLY,EARLY
0232748003,20/09/26 15:07:10,20260920 150710,MC235,MC235,DIS,EARLY,EARLY
0232748116,20/09/26 15:07:18,20260920 150718,MC235,MC235,DIS,EARLY,EARLY
0232774020,20/09/26 15:07:21,20260920 150721,MB025,MB025,DIS,EARLY,EARLY
0232748862,20/09/26 15:07:22,20260920 150722,MC235,MC235,DIS,EARLY,EARLY
0232748021,20/09/26 15:07:22,20260920 150722,MC235,MB012,TRA,EARLY,EARLY
0232748015,20/09/26 15:07:25,20260920 150725,MC235,MB012,TRA,EARLY,EARLY
0232774258,20/09/26 15:07:28,20260920 150728,MB052,MB025,DIS,OPEN,OPEN
0232748064,20/09/26 15:07:29,20260920 150729,MC235,MC103,TRA,EARLY,EARLY
0232748766,20/09/26 15:07:33,20260920 150733,MC235,MC235,DIS,EARLY,EARLY
0232774263,20/09/26 15:07:33,20260920 150733,MB025,MB025,DIS,EARLY,EARLY
0232748791,20/09/26 15:07:33,20260920 150733,MC235,MB012,TRA,EARLY,EARLY
0232764352,20/09/26 15:07:41,20260920 150741,MA001,MA003,DIS,OPEN,OPEN
0232749683,20/09/26 15:07:41,20260920 150741,MC235,MC235,DIS,EARLY,EARLY
0232763204,20/09/26 15:07:44,20260920 150744,MA003,MC123,TRA,EARLY,EARLY
0232748120,20/09/26 15:07:45,20260920 150745,MC235,MA048,TRA,EARLY,EARLY
0232748025,20/09/26 15:07:45,20260920 150745,MC235,MB012,TRA,EARLY,EARLY
0232764357,20/09/26 15:07:53,20260920 150753,MA001,MA003,DIS,OPEN,OPEN
0232760041,20/09/26 15:07:53,20260920 150753,MA003,MC124,TRA,EARLY,EARLY
0232748702,20/09/26 15:07:54,20260920 150754,MC235,MC235,DIS,EARLY,EARLY
0232772809,20/09/26 15:07:57,20260920 150757,MB025,MB025,DIS,EARLY,EARLY
0232774226,20/09/26 15:07:57,20260920 150757,MB025,MB025,DIS,EARLY,EARLY
0232774199,20/09/26 15:08:01,20260920 150801,MB025,MB025,DIS,EARLY,EARLY
0232748824,20/09/26 15:08:02,20260920 150802,MC235,MC103,TRA,EARLY,EARLY
0232749447,20/09/26 15:08:02,20260920 150802,MC235,MC235,DIS,EARLY,EARLY
0232762604,20/09/26 15:08:05,20260920 150805,MA003,MA003,DIS,EARLY,EARLY
0232762524,20/09/26 15:08:05,20260920 150805,MA003,MB050,TRA,EARLY,EARLY
0232748038,20/09/26 15:08:06,20260920 150806,MC235,MB028,TRA,EARLY,EARLY
0232748745,20/09/26 15:08:10,20260920 150810,MC235,MC235,DIS,EARLY,EARLY
0232748107,20/09/26 15:08:29,20260920 150829,MC235,MA048,TRA,EARLY,EARLY
0232761613,20/09/26 15:08:33,20260920 150833,MA003,MB032,TRA,EARLY,EARLY
0232749670,20/09/26 15:08:37,20260920 150837,MC235,MC235,DIS,EARLY,EARLY
0232760384,20/09/26 15:08:37,20260920 150837,MA003,MA003,DIS,EARLY,EARLY
0232774386,20/09/26 15:08:53,20260920 150853,MB025,MC131,TRA,EARLY,EARLY
0232762253,20/09/26 15:08:53,20260920 150853,MA003,MA003,DIS,EARLY,EARLY
0232763965,20/09/26 15:08:57,20260920 150857,MA003,MB012,TRA,EARLY,EARLY
0232748086,20/09/26 15:08:58,20260920 150858,MC235,MA048,TRA,EARLY,EARLY
0232748021,20/09/26 15:08:58,20260920 150858,MC235,MC235,DIS,EARLY,EARLY
0065384113,20/09/26 15:09:01,20260920 150901,MA010,MA010,TRA,OPEN,OPEN
0232748015,20/09/26 15:09:05,20260920 150905,MC235,MC235,DIS,EARLY,EARLY
0232748064,20/09/26 15:09:07,20260920 150907,MC235,MC235,DIS,EARLY,EARLY
0232748091,20/09/26 15:09:10,20260920 150910,MC235,MC103,TRA,EARLY,EARLY
0232748791,20/09/26 15:09:13,20260920 150913,MC235,MC235,DIS,EARLY,EARLY
0232748097,20/09/26 15:09:22,20260920 150922,MC235,MA048,TRA,EARLY,EARLY
0232748025,20/09/26 15:09:22,20260920 150922,MC235,MC235,DIS,EARLY,EARLY
0232748120,20/09/26 15:09:26,20260920 150926,MC235,MC235,DIS,EARLY,EARLY
0232774481,20/09/26 15:09:29,20260920 150929,MA003,MA048,TRA,EARLY,EARLY
0232748027,20/09/26 15:09:33,20260920 150933,MC235,MB012,TRA,EARLY,EARLY
0232748824,20/09/26 15:09:37,20260920 150937,MC235,MC235,DIS,EARLY,EARLY
0232747961,20/09/26 15:09:41,20260920 150941,MC235,MA048,TRA,EARLY,EARLY
0232774495,20/09/26 15:09:41,20260920 150941,MA003,MA048,TRA,EARLY,EARLY
0232747868,20/09/26 15:09:45,20260920 150945,MC235,MB012,TRA,EARLY,EARLY
0232748038,20/09/26 15:09:45,20260920 150945,MC235,MC235,DIS,EARLY,EARLY
0232747761,20/09/26 15:09:49,20260920 150949,MC235,MB016,TRA,EARLY,EARLY
0232763204,20/09/26 15:09:56,20260920 150956,MA003,MA003,DIS,EARLY,EARLY
0232760041,20/09/26 15:10:05,20260920 151005,MA003,MA003,DIS,EARLY,EARLY
0232748107,20/09/26 15:10:06,20260920 151006,MC235,MC235,DIS,EARLY,EARLY
0232747956,20/09/26 15:10:10,20260920 151010,MC235,MA048,TRA,EARLY,EARLY
0232762524,20/09/26 15:10:16,20260920 151016,MA003,MA003,DIS,EARLY,EARLY
0232749662,20/09/26 15:10:25,20260920 151025,MC235,MA048,TRA,EARLY,EARLY
0232748084,20/09/26 15:10:29,20260920 151029,MC235,MC103,TRA,EARLY,EARLY
0232761613,20/09/26 15:10:32,20260920 151032,MA003,MA003,DIS,EARLY,EARLY
0232772815,20/09/26 15:10:32,20260920 151032,MB025,MA029,TRA,EARLY,EARLY
0232747802,20/09/26 15:10:37,20260920 151037,MC235,MC131,TRA,EARLY,EARLY
0232748086,20/09/26 15:10:37,20260920 151037,MC235,MC235,DIS,EARLY,EARLY
0232747847,20/09/26 15:10:45,20260920 151045,MC235,MC103,TRA,EARLY,EARLY
0232748091,20/09/26 15:10:45,20260920 151045,MC235,MC235,DIS,EARLY,EARLY
0232774602,20/09/26 15:10:49,20260920 151049,MB025,MA035,TRA,EARLY,EARLY
0232747777,20/09/26 15:10:53,20260920 151053,MC235,MC101,TRA,EARLY,EARLY
0232774386,20/09/26 15:10:53,20260920 151053,MB025,MB025,DIS,EARLY,EARLY
0232747963,20/09/26 15:10:58,20260920 151058,MC235,MA048,TRA,EARLY,EARLY
0232748097,20/09/26 15:11:02,20260920 151102,MC235,MC235,DIS,EARLY,EARLY
0232763965,20/09/26 15:11:08,20260920 151108,MA003,MA003,DIS,EARLY,EARLY
0232748027,20/09/26 15:11:10,20260920 151110,MC235,MC235,DIS,EARLY,EARLY
0232774548,20/09/26 15:11:17,20260920 151117,MB025,MA032,TRA,EARLY,EARLY
0232747961,20/09/26 15:11:18,20260920 151118,MC235,MC235,DIS,EARLY,EARLY
0232747902,20/09/26 15:11:22,20260920 151122,MC235,MC103,TRA,EARLY,EARLY
0232747896,20/09/26 15:11:22,20260920 151122,MC235,MC103,TRA,EARLY,EARLY
0232747868,20/09/26 15:11:22,20260920 151122,MC235,MC235,DIS,EARLY,EARLY
0232747761,20/09/26 15:11:26,20260920 151126,MC235,MC235,DIS,EARLY,EARLY
0232774481,20/09/26 15:11:29,20260920 151129,MA003,MA003,DIS,EARLY,EARLY
0232774546,20/09/26 15:11:29,20260920 151129,MB025,MA032,TRA,EARLY,EARLY
0232774497,20/09/26 15:11:29,20260920 151129,MA003,MA048,TRA,EARLY,EARLY
0232749173,20/09/26 15:11:33,20260920 151133,MC235,MB012,TRA,EARLY,EARLY
0232747956,20/09/26 15:11:45,20260920 151145,MC235,MC235,DIS,EARLY,EARLY
0232747775,20/09/26 15:11:49,20260920 151149,MC235,MC101,TRA,EARLY,EARLY
0232774495,20/09/26 15:11:52,20260920 151152,MA003,MA003,DIS,EARLY,EARLY
0232747780,20/09/26 15:11:53,20260920 151153,MC235,MC101,TRA,EARLY,EARLY
0232747774,20/09/26 15:11:57,20260920 151157,MC235,MC101,TRA,EARLY,EARLY
0232774419,20/09/26 15:12:00,20260920 151200,MB025,MB040,TRA,EARLY,EARLY
0232749662,20/09/26 15:12:01,20260920 151201,MC235,MC235,DIS,EARLY,EARLY
0232748084,20/09/26 15:12:05,20260920 151205,MC235,MC235,DIS,EARLY,EARLY
0232749212,20/09/26 15:12:05,20260920 151205,MC235,MA048,TRA,EARLY,EARLY
0232774307,20/09/26 15:12:05,20260920 151205,MB025,MA028,TRA,EARLY,EARLY
0232747802,20/09/26 15:12:13,20260920 151213,MC235,MC235,DIS,EARLY,EARLY
0232747778,20/09/26 15:12:17,20260920 151217,MC235,MC101,TRA,EARLY,EARLY
0232774596,20/09/26 15:12:20,20260920 151220,MA003,MA031,TRA,EARLY,EARLY
0232747760,20/09/26 15:12:21,20260920 151221,MC235,MB016,TRA,EARLY,EARLY
0232747847,20/09/26 15:12:21,20260920 151221,MC235,MC235,DIS,EARLY,EARLY
0232747777,20/09/26 15:12:29,20260920 151229,MC235,MC235,DIS,EARLY,EARLY
0232747963,20/09/26 15:12:34,20260920 151234,MC235,MC235,DIS,EARLY,EARLY
0232774583,20/09/26 15:12:36,20260920 151236,MB025,MA028,TRA,EARLY,EARLY
0232772815,20/09/26 15:12:40,20260920 151240,MB025,MB025,DIS,EARLY,EARLY
0065384113,20/09/26 15:12:40,20260920 151240,MA010,MA002,DIS,OPEN,OPEN
0232747945,20/09/26 15:12:41,20260920 151241,MC235,MA048,TRA,EARLY,EARLY
0232747905,20/09/26 15:12:45,20260920 151245,MC235,MC103,TRA,EARLY,EARLY
0232774602,20/09/26 15:12:49,20260920 151249,MB025,MB025,DIS,EARLY,EARLY
0232747890,20/09/26 15:12:50,20260920 151250,MC235,MB012,TRA,EARLY,EARLY
0232747959,20/09/26 15:12:54,20260920 151254,MC235,MA048,TRA,EARLY,EARLY
0232747902,20/09/26 15:12:58,20260920 151258,MC235,MC235,DIS,EARLY,EARLY
0232747896,20/09/26 15:13:02,20260920 151302,MC235,MC235,DIS,EARLY,EARLY
0232774578,20/09/26 15:13:09,20260920 151309,MB025,MB028,TRA,EARLY,EARLY
0232749173,20/09/26 15:13:10,20260920 151310,MC235,MC235,DIS,EARLY,EARLY
0232774548,20/09/26 15:13:17,20260920 151317,MB025,MB025,DIS,EARLY,EARLY
0232747775,20/09/26 15:13:27,20260920 151327,MC235,MC235,DIS,EARLY,EARLY
0232774546,20/09/26 15:13:29,20260920 151329,MB025,MB025,DIS,EARLY,EARLY
0232774497,20/09/26 15:13:29,20260920 151329,MA003,MA003,DIS,EARLY,EARLY
0232747780,20/09/26 15:13:30,20260920 151330,MC235,MC235,DIS,EARLY,EARLY
0232747774,20/09/26 15:13:34,20260920 151334,MC235,MC235,DIS,EARLY,EARLY
0176237324,20/09/26 15:13:41,20260920 151341,MB025,MA008,TRA,EARLY,EARLY
0232749212,20/09/26 15:13:42,20260920 151342,MC235,MC235,DIS,EARLY,EARLY
0232774695,20/09/26 15:13:49,20260920 151349,MA003,MB016,TRA,EARLY,EARLY
0232748264,20/09/26 15:13:50,20260920 151350,MC235,MC241,TRA,EARLY,EARLY
0232747778,20/09/26 15:13:54,20260920 151354,MC235,MC235,DIS,EARLY,EARLY
0232774605,20/09/26 15:13:57,20260920 151357,MA003,MA031,TRA,EARLY,EARLY
0232747760,20/09/26 15:13:58,20260920 151358,MC235,MC235,DIS,EARLY,EARLY
0232748127,20/09/26 15:13:58,20260920 151358,MC235,MA048,TRA,EARLY,EARLY
0232774419,20/09/26 15:14:01,20260920 151401,MB025,MB025,DIS,EARLY,EARLY
0232747970,20/09/26 15:14:02,20260920 151402,MC235,MC131,TRA,EARLY,EARLY
0232774307,20/09/26 15:14:04,20260920 151404,MB025,MB025,DIS,EARLY,EARLY
0232774368,20/09/26 15:14:13,20260920 151413,MA003,MA031,TRA,EARLY,EARLY
0465850581,20/09/26 15:14:17,20260920 151417,MA003,MC141,TRA,EARLY,EARLY
0232747945,20/09/26 15:14:18,20260920 151418,MC235,MC235,DIS,EARLY,EARLY
0232774596,20/09/26 15:14:21,20260920 151421,MA003,MA003,DIS,EARLY,EARLY
0232747905,20/09/26 15:14:22,20260920 151422,MC235,MC235,DIS,EARLY,EARLY
0232748609,20/09/26 15:14:22,20260920 151422,MC235,MB012,TRA,EARLY,EARLY
0232747890,20/09/26 15:14:26,20260920 151426,MC235,MC235,DIS,EARLY,EARLY
0465850592,20/09/26 15:14:29,20260920 151429,MA003,MC141,TRA,EARLY,EARLY
0232747959,20/09/26 15:14:30,20260920 151430,MC235,MC235,DIS,EARLY,EARLY
0176237335,20/09/26 15:14:37,20260920 151437,MB025,MA008,TRA,EARLY,EARLY
0232774583,20/09/26 15:14:37,20260920 151437,MB025,MB025,DIS,EARLY,EARLY
0232747933,20/09/26 15:14:50,20260920 151450,MC235,MA048,TRA,EARLY,EARLY
0465850603,20/09/26 15:15:00,20260920 151500,MA003,MC141,TRA,EARLY,EARLY
0232774742,20/09/26 15:15:04,20260920 151504,MA003,MB016,TRA,EARLY,EARLY
0232747960,20/09/26 15:15:06,20260920 151506,MC235,MA048,TRA,EARLY,EARLY
0232774578,20/09/26 15:15:10,20260920 151510,MB025,MB025,DIS,EARLY,EARLY
0232774479,20/09/26 15:15:13,20260920 151513,MB027,MC103,TRA,OPEN,OPEN
0232774341,20/09/26 15:15:20,20260920 151520,MA003,MA031,TRA,EARLY,EARLY
0232747813,20/09/26 15:15:21,20260920 151521,MC235,MB012,TRA,OPEN,OPEN
0232748264,20/09/26 15:15:25,20260920 151525,MC235,MC235,DIS,EARLY,EARLY
0232763921,20/09/26 15:15:25,20260920 151525,MA001,MB012,TRA,OPEN,OPEN
0176237417,20/09/26 15:15:25,20260920 151525,MB025,MA008,TRA,EARLY,EARLY
0232748127,20/09/26 15:15:33,20260920 151533,MC235,MC235,DIS,EARLY,EARLY
0232747970,20/09/26 15:15:37,20260920 151537,MC235,MC235,DIS,EARLY,EARLY
0232761845,20/09/26 15:15:41,20260920 151541,MA003,MB035,TRA,EARLY,EARLY
